user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,leave
用户13621,2019-07-29 17:13:00,2019-07-29 17:13:00,0,0,176.42,True
用户13620,2019-07-29 17:11:00,2019-07-29 17:12:00,0,0,0.0,True
用户13619,2019-07-29 16:40:00,2019-10-02 16:36:00,0,0,0.0,True
用户13618,2019-07-29 16:07:00,2019-07-29 16:07:00,0,0,220.02,True
用户13613,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13614,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13615,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13616,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13617,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13606,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13607,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13608,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13609,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13610,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13611,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13612,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13597,2019-07-29 15:12:00,2019-10-27 08:26:00,1,0,4263.13,True
用户13598,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13599,2019-07-29 15:12:00,2020-04-04 09:42:00,0,0,0.0,False
用户13600,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13601,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13602,2019-07-29 15:12:00,2020-03-07 09:37:00,0,0,8.95,True
用户13603,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13604,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13605,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13595,2019-07-29 15:12:00,2020-03-02 20:25:00,0,0,0.0,True
用户13596,2019-07-29 15:12:00,2019-07-29 15:12:00,0,0,0.0,True
用户13594,2019-07-29 12:36:00,2019-11-24 20:06:00,0,0,10.17,True
用户13593,2019-07-29 11:47:00,2019-07-29 18:10:00,0,0,108.73,True
用户13592,2019-07-29 11:27:00,2019-07-29 11:29:00,0,0,0.0,True
用户13591,2019-07-29 10:40:00,2019-07-29 10:40:00,0,0,0.0,True
用户13590,2019-07-29 10:05:00,2019-07-29 10:05:00,0,0,12.13,True
用户13589,2019-07-29 09:32:00,2019-07-29 09:32:00,0,0,0.93,True
用户13588,2019-07-29 09:27:00,2019-07-29 09:28:00,0,0,0.0,True
用户13587,2019-07-29 09:26:00,2019-07-29 09:26:00,0,0,1.68,True
用户13586,2019-07-29 09:25:00,2019-07-29 09:25:00,0,0,0.63,True
用户13585,2019-07-29 09:23:00,2019-07-29 20:14:00,0,0,174.78,True
用户13584,2019-07-29 08:20:00,2019-07-29 08:21:00,0,0,314.93,True
用户13583,2019-07-29 08:15:00,2019-07-29 08:17:00,0,0,8.87,True
用户13582,2019-07-28 22:44:00,2019-07-28 22:44:00,0,0,0.0,True
用户13581,2019-07-28 21:56:00,2019-07-28 21:58:00,0,0,3.9,True
用户13580,2019-07-28 21:29:00,2019-07-28 21:30:00,0,0,0.0,True
用户13579,2019-07-28 21:26:00,2019-07-28 21:26:00,0,0,0.12,True
用户13578,2019-07-28 20:56:00,2019-12-18 16:44:00,0,0,293.58,True
用户13577,2019-07-28 20:42:00,2019-07-28 20:42:00,0,0,84.9,True
用户13576,2019-07-28 20:18:00,2019-07-28 21:09:00,0,0,5.12,True
用户13575,2019-07-28 20:06:00,2019-07-28 20:06:00,0,0,3.13,True
用户13574,2019-07-28 17:18:00,2019-07-28 17:20:00,0,0,18.62,True
用户13573,2019-07-28 17:12:00,2019-07-28 17:12:00,0,0,2.92,True
用户13572,2019-07-28 14:47:00,2019-07-28 14:48:00,0,0,7.53,True
用户13571,2019-07-28 13:28:00,2019-07-28 20:15:00,0,0,0.0,True
用户13570,2019-07-28 12:56:00,2019-07-28 12:57:00,0,0,2.08,True
用户13569,2019-07-28 09:08:00,2019-07-28 09:08:00,0,0,30.53,True
用户13568,2019-07-28 08:52:00,2019-07-28 08:52:00,0,0,0.22,True
用户13567,2019-07-28 07:50:00,2020-05-03 09:29:00,2,1,227.57,False
用户13566,2019-07-28 01:27:00,2019-08-08 20:19:00,0,0,42.82,True
用户13565,2019-07-27 23:37:00,2019-09-13 18:21:00,0,0,1654.7,True
用户13564,2019-07-27 18:54:00,2019-11-08 19:43:00,0,0,4.4,True
用户13563,2019-07-27 18:54:00,2019-07-27 19:44:00,0,0,4.45,True
用户13562,2019-07-27 18:24:00,2019-07-27 18:26:00,0,0,0.13,True
用户13561,2019-07-27 17:59:00,2019-07-27 18:02:00,0,0,0.28,True
用户13560,2019-07-27 17:06:00,2019-07-27 17:08:00,0,0,0.17,True
用户13559,2019-07-27 16:16:00,2019-07-27 16:17:00,0,0,1.65,True
用户13558,2019-07-27 16:11:00,2019-07-27 16:11:00,0,0,0.15,True
用户13557,2019-07-27 15:58:00,2019-07-27 20:42:00,0,0,94.82,True
用户13556,2019-07-27 15:03:00,2019-07-27 15:03:00,0,0,36.8,True
用户13555,2019-07-27 14:57:00,2019-07-27 14:57:00,0,0,0.0,True
用户13554,2019-07-27 13:41:00,2020-04-13 21:03:00,0,0,6.72,False
用户13553,2019-07-27 11:13:00,2019-07-27 11:13:00,0,0,0.27,True
用户13552,2019-07-27 10:22:00,2019-07-27 10:22:00,0,0,0.0,True
用户13551,2019-07-27 09:35:00,2019-07-27 09:35:00,0,0,1.43,True
用户13550,2019-07-27 09:11:00,2019-08-17 16:04:00,0,0,509.72,True
用户13549,2019-07-27 09:03:00,2019-12-16 10:39:00,0,0,22.82,True
用户13548,2019-07-27 07:20:00,2019-08-18 09:49:00,0,0,423.75,True
用户13547,2019-07-26 23:14:00,2019-08-26 17:39:00,0,0,155.32,True
用户13546,2019-07-26 22:29:00,2019-07-26 22:29:00,0,0,0.0,True
用户13545,2019-07-26 21:57:00,2019-07-26 21:59:00,0,0,0.0,True
用户13544,2019-07-26 21:17:00,2019-07-28 17:23:00,0,0,422.3,True
用户13543,2019-07-26 21:07:00,2019-07-26 21:08:00,0,0,0.0,True
用户13542,2019-07-26 20:17:00,2019-07-26 21:33:00,0,0,138.77,True
用户13541,2019-07-26 17:33:00,2019-07-26 17:34:00,0,0,0.08,True
用户13540,2019-07-26 17:27:00,2019-07-26 17:28:00,0,0,4.2,True
用户13539,2019-07-26 17:25:00,2019-07-26 17:25:00,0,0,0.0,True
用户13538,2019-07-26 17:15:00,2019-09-12 16:25:00,0,0,1.0,True
用户13537,2019-07-26 16:53:00,2019-07-26 16:54:00,0,0,14.98,True
用户13536,2019-07-26 16:52:00,2019-07-26 16:52:00,0,0,13.87,True
用户13535,2019-07-26 16:28:00,2019-07-26 16:28:00,0,0,0.0,True
用户13534,2019-07-26 16:24:00,2019-07-26 16:32:00,0,0,13.42,True
用户13533,2019-07-26 16:03:00,2019-07-26 16:04:00,0,0,8.3,True
用户13532,2019-07-26 15:41:00,2019-07-28 15:35:00,0,0,111.88,True
用户13531,2019-07-26 15:29:00,2019-07-28 21:21:00,0,0,193.8,True
用户13530,2019-07-26 15:23:00,2019-07-26 15:26:00,0,0,4.97,True
用户13529,2019-07-26 15:09:00,2019-07-26 15:10:00,0,0,88.87,True
用户13528,2019-07-26 15:06:00,2019-07-26 15:06:00,0,0,0.0,True
用户13527,2019-07-26 14:46:00,2019-07-26 14:48:00,0,0,2.97,True
用户13526,2019-07-26 14:26:00,2019-07-26 14:28:00,0,0,5.2,True
用户13525,2019-07-26 10:52:00,2019-07-26 10:53:00,0,0,298.95,True
用户13524,2019-07-26 10:41:00,2019-11-06 16:37:00,0,0,191.15,True
用户13523,2019-07-26 09:10:00,2019-07-26 09:13:00,0,0,10.75,True
用户13522,2019-07-26 08:53:00,2019-07-26 08:54:00,0,0,0.08,True
用户13521,2019-07-25 23:58:00,2019-07-25 23:59:00,0,0,156.03,True
用户13520,2019-07-25 23:52:00,2019-07-31 19:36:00,0,0,1.25,True
用户13519,2019-07-25 22:11:00,2019-07-25 22:12:00,0,0,0.0,True
用户13518,2019-07-25 21:43:00,2020-02-06 16:10:00,0,0,102.37,True
用户13517,2019-07-25 21:33:00,2019-09-05 21:09:00,0,0,5.42,True
用户13516,2019-07-25 19:59:00,2019-07-27 12:50:00,0,0,1.0,True
用户13515,2019-07-25 19:46:00,2020-02-13 16:40:00,0,0,318.6,True
用户13514,2019-07-25 19:32:00,2019-07-25 19:33:00,0,0,0.37,True
用户13513,2019-07-25 18:53:00,2019-07-25 18:54:00,0,0,8.88,True
用户13512,2019-07-25 18:48:00,2019-07-25 18:49:00,0,0,51.97,True
用户13511,2019-07-25 17:32:00,2019-07-25 17:32:00,0,0,0.0,True
用户13510,2019-07-25 16:49:00,2019-07-25 16:49:00,0,0,0.82,True
用户13509,2019-07-25 16:45:00,2019-07-25 16:48:00,0,0,2.83,True
用户13508,2019-07-25 16:41:00,2019-07-25 16:42:00,0,0,4.72,True
用户13507,2019-07-25 16:39:00,2019-07-25 16:39:00,0,0,2.3,True
用户13506,2019-07-25 16:05:00,2019-07-25 16:05:00,0,0,127.98,True
用户13505,2019-07-25 15:26:00,2019-07-25 15:27:00,0,0,111.87,True
用户13504,2019-07-25 15:11:00,2019-07-25 15:11:00,0,0,136.27,True
用户13503,2019-07-25 14:47:00,2019-07-25 14:47:00,0,0,0.25,True
用户13502,2019-07-25 14:40:00,2019-07-25 14:41:00,0,0,298.88,True
用户13501,2019-07-25 14:06:00,2019-07-25 14:07:00,0,0,21.07,True
用户13500,2019-07-25 14:03:00,2019-07-25 14:03:00,0,0,1.0,True
用户13499,2019-07-25 12:08:00,2019-08-05 12:24:00,0,0,0.0,True
用户13498,2019-07-25 11:55:00,2019-07-25 11:56:00,0,0,11.87,True
用户13497,2019-07-25 09:17:00,2019-09-03 12:16:00,0,0,430.2,True
用户13496,2019-07-25 09:03:00,2019-07-25 09:04:00,0,0,1.68,True
用户13495,2019-07-25 06:55:00,2019-07-25 06:57:00,1,0,1928.8,True
用户13494,2019-07-25 00:16:00,2019-07-25 08:49:00,0,0,0.0,True
用户13493,2019-07-24 23:08:00,2019-07-24 23:09:00,0,0,0.22,True
用户13492,2019-07-24 21:23:00,2020-04-25 17:39:00,0,0,3.83,False
用户13491,2019-07-24 21:12:00,2019-07-24 21:13:00,0,0,0.0,True
用户13490,2019-07-24 20:50:00,2020-04-24 11:28:00,1,0,674.88,False
用户13489,2019-07-24 20:45:00,2019-07-24 20:46:00,0,0,81.13,True
用户13488,2019-07-24 20:32:00,2019-07-24 20:33:00,0,0,23.98,True
用户13487,2019-07-24 18:16:00,2019-07-24 18:17:00,0,0,0.1,True
用户13486,2019-07-24 17:39:00,2019-12-09 00:37:00,0,0,798.15,True
用户13485,2019-07-24 17:16:00,2019-07-24 17:16:00,0,0,3.12,True
用户13484,2019-07-24 16:48:00,2019-07-24 16:49:00,0,0,0.0,True
用户13483,2019-07-24 16:15:00,2019-07-24 16:15:00,0,0,0.3,True
用户13482,2019-07-24 16:13:00,2019-07-26 15:44:00,0,0,110.27,True
用户13481,2019-07-24 15:37:00,2019-09-26 15:56:00,0,0,270.95,True
用户13480,2019-07-24 15:06:00,2019-07-24 18:23:00,0,0,19.33,True
用户13479,2019-07-24 14:53:00,2019-07-24 14:54:00,0,0,0.97,True
用户13478,2019-07-24 14:46:00,2019-07-24 14:47:00,0,0,0.07,True
用户13477,2019-07-24 14:15:00,2019-08-07 09:44:00,0,0,0.77,True
用户13476,2019-07-24 14:07:00,2019-07-24 14:08:00,0,0,11.37,True
用户13475,2019-07-24 14:05:00,2019-07-24 14:06:00,0,0,20.08,True
用户13474,2019-07-24 13:52:00,2019-07-24 13:52:00,0,0,0.17,True
用户13473,2019-07-24 13:07:00,2019-07-24 13:08:00,0,0,39.9,True
用户13472,2019-07-24 12:55:00,2019-07-25 11:04:00,0,0,82.95,True
用户13471,2019-07-24 11:50:00,2019-07-24 11:50:00,0,0,171.35,True
用户13470,2019-07-24 11:34:00,2020-03-25 16:40:00,1,0,1009.28,False
用户13469,2019-07-24 11:22:00,2019-07-24 12:35:00,0,0,46.33,True
用户13468,2019-07-24 09:52:00,2019-08-26 19:49:00,0,0,49.0,True
用户13467,2019-07-24 09:34:00,2019-07-24 09:36:00,0,0,10.43,True
用户13466,2019-07-24 09:22:00,2019-07-24 09:22:00,0,0,97.0,True
用户13465,2019-07-24 09:14:00,2019-07-24 09:16:00,0,0,64.2,True
用户13464,2019-07-24 08:31:00,2019-10-08 19:17:00,0,0,10.17,True
用户13463,2019-07-24 07:30:00,2019-07-24 07:30:00,0,0,0.25,True
用户13462,2019-07-24 06:38:00,2019-07-24 06:38:00,0,0,20.3,True
用户13461,2019-07-24 00:21:00,2019-08-11 16:45:00,0,0,336.35,True
用户13460,2019-07-23 23:41:00,2019-07-23 23:42:00,0,0,0.23,True
用户13459,2019-07-23 23:24:00,2019-09-26 09:47:00,0,0,577.02,True
用户13458,2019-07-23 22:05:00,2019-07-23 22:06:00,0,0,2.63,True
用户13457,2019-07-23 21:18:00,2019-07-23 21:19:00,0,0,297.83,True
用户13456,2019-07-23 20:45:00,2019-07-23 21:26:00,0,0,25.13,True
用户13455,2019-07-23 19:48:00,2019-07-23 19:50:00,0,0,0.97,True
用户13454,2019-07-23 19:05:00,2019-07-23 19:05:00,0,0,0.25,True
用户13453,2019-07-23 18:17:00,2019-07-23 18:17:00,0,0,298.95,True
用户13452,2019-07-23 18:06:00,2019-07-23 18:06:00,0,0,44.0,True
用户13451,2019-07-23 17:56:00,2019-07-23 17:56:00,0,0,27.0,True
用户13450,2019-07-23 17:33:00,2019-07-23 17:33:00,0,0,4.98,True
用户13449,2019-07-23 17:04:00,2019-10-09 14:39:00,0,0,126.62,True
用户13448,2019-07-23 16:55:00,2019-07-23 16:56:00,0,0,0.0,True
用户13447,2019-07-23 16:39:00,2019-07-23 16:40:00,0,0,1.97,True
用户13446,2019-07-23 16:25:00,2019-07-23 16:25:00,0,0,185.8,True
用户13445,2019-07-23 16:23:00,2019-07-23 16:23:00,0,0,0.23,True
用户13444,2019-07-23 16:08:00,2019-07-25 17:22:00,0,0,3.95,True
用户13443,2019-07-23 15:44:00,2019-07-23 15:46:00,0,0,3.02,True
用户13442,2019-07-23 15:25:00,2019-07-23 15:25:00,0,0,68.48,True
用户13441,2019-07-23 15:22:00,2019-07-23 15:23:00,0,0,42.75,True
用户13440,2019-07-23 14:24:00,2019-07-23 14:24:00,0,0,0.0,True
用户13439,2019-07-23 14:16:00,2019-07-23 14:16:00,0,0,0.0,True
用户13438,2019-07-23 13:00:00,2019-07-23 13:02:00,0,0,3.93,True
用户13437,2019-07-23 11:43:00,2019-07-23 11:44:00,0,0,47.77,True
用户13436,2019-07-23 11:18:00,2019-07-23 11:18:00,0,0,23.9,True
用户13435,2019-07-23 11:11:00,2019-07-26 16:48:00,0,0,220.85,True
用户13434,2019-07-23 10:52:00,2019-07-23 10:53:00,0,0,0.07,True
用户13433,2019-07-23 10:36:00,2019-07-24 10:12:00,0,0,51.85,True
用户13432,2019-07-23 10:35:00,2019-07-23 10:58:00,0,0,4.17,True
用户13431,2019-07-23 10:19:00,2019-07-23 10:19:00,0,0,51.92,True
用户13430,2019-07-23 10:18:00,2019-07-23 10:19:00,0,0,2.8,True
用户13429,2019-07-23 10:09:00,2019-07-23 10:15:00,0,0,88.58,True
用户13428,2019-07-23 10:03:00,2019-07-23 10:03:00,0,0,0.0,True
用户13427,2019-07-23 09:42:00,2019-07-23 09:43:00,0,0,55.43,True
用户13426,2019-07-23 09:39:00,2019-07-23 09:42:00,0,0,298.35,True
用户13425,2019-07-23 09:30:00,2019-07-23 09:31:00,0,0,0.0,True
用户13424,2019-07-23 08:16:00,2019-07-23 08:17:00,0,0,130.3,True
用户13423,2019-07-23 07:30:00,2019-07-23 07:30:00,0,0,0.0,True
用户13422,2019-07-23 02:57:00,2019-07-23 02:57:00,0,0,0.0,True
用户13421,2019-07-23 02:38:00,2019-07-23 02:38:00,0,0,0.0,True
用户13420,2019-07-23 00:22:00,2019-07-23 00:28:00,0,0,118.88,True
用户13419,2019-07-22 23:38:00,2019-07-22 23:40:00,0,0,302.17,True
用户13418,2019-07-22 22:09:00,2019-07-30 12:31:00,0,0,202.03,True
用户13417,2019-07-22 22:05:00,2019-07-22 22:08:00,0,0,7.7,True
用户13416,2019-07-22 21:29:00,2019-07-23 10:41:00,0,0,146.97,True
用户13415,2019-07-22 19:18:00,2019-07-22 19:19:00,0,0,112.47,True
用户13414,2019-07-22 19:16:00,2019-08-06 20:42:00,0,0,1232.78,True
用户13413,2019-07-22 18:18:00,2019-07-22 18:18:00,0,0,0.57,True
用户13412,2019-07-22 18:05:00,2019-07-22 18:05:00,0,0,1.13,True
用户13411,2019-07-22 16:51:00,2019-07-22 20:21:00,0,0,0.62,True
用户13410,2019-07-22 16:41:00,2019-07-22 16:42:00,0,0,0.0,True
用户13409,2019-07-22 16:36:00,2019-10-24 10:59:00,0,0,37.48,True
用户13408,2019-07-22 16:31:00,2019-07-22 16:33:00,0,0,39.0,True
用户13407,2019-07-22 16:20:00,2019-07-22 16:21:00,0,0,6.0,True
用户13406,2019-07-22 15:52:00,2019-07-22 15:53:00,0,0,3.9,True
用户13405,2019-07-22 15:26:00,2020-03-30 15:36:00,0,0,4.38,False
用户13404,2019-07-22 15:18:00,2019-07-22 15:32:00,0,0,0.0,True
用户13403,2019-07-22 15:18:00,2019-08-24 13:20:00,0,0,295.42,True
用户13402,2019-07-22 15:15:00,2019-07-22 15:15:00,0,0,0.0,True
用户13401,2019-07-22 15:07:00,2019-07-22 15:10:00,0,0,2.25,True
用户13400,2019-07-22 14:06:00,2019-07-22 14:08:00,0,0,0.1,True
用户13399,2019-07-22 12:49:00,2019-07-22 12:49:00,0,0,10.5,True
用户13398,2019-07-22 12:28:00,2019-07-22 12:28:00,0,0,42.18,True
用户13397,2019-07-22 12:12:00,2019-07-22 12:12:00,0,0,0.0,True
用户13396,2019-07-22 11:59:00,2019-07-22 12:00:00,0,0,188.67,True
用户13395,2019-07-22 11:09:00,2019-12-10 21:42:00,0,0,306.93,True
用户13394,2019-07-22 10:45:00,2019-07-22 10:46:00,0,0,0.98,True
用户13393,2019-07-22 10:16:00,2019-07-22 10:17:00,0,0,0.0,True
用户13392,2019-07-22 09:54:00,2019-07-22 09:54:00,0,0,0.2,True
用户13391,2019-07-22 06:48:00,2019-07-22 06:48:00,0,0,0.0,True
用户13390,2019-07-22 01:46:00,2019-07-22 01:51:00,0,0,2.38,True
用户13389,2019-07-22 01:32:00,2019-07-26 01:51:00,0,0,29.75,True
用户13388,2019-07-21 22:39:00,2019-07-21 22:39:00,0,0,6.15,True
用户13387,2019-07-21 21:21:00,2019-07-21 21:21:00,0,0,0.0,True
用户13386,2019-07-21 20:56:00,2019-07-21 20:58:00,0,0,0.0,True
用户13385,2019-07-21 20:00:00,2019-07-21 20:00:00,0,0,0.0,True
用户13384,2019-07-21 19:07:00,2019-07-21 19:08:00,0,0,1.82,True
用户13383,2019-07-21 17:32:00,2019-07-21 17:33:00,0,0,0.67,True
用户13382,2019-07-21 17:13:00,2019-07-21 17:33:00,0,0,60.2,True
用户13381,2019-07-21 16:57:00,2019-07-21 16:58:00,0,0,0.0,True
用户13380,2019-07-21 16:52:00,2019-07-21 16:52:00,0,0,0.0,True
用户13379,2019-07-21 16:38:00,2019-07-21 16:40:00,0,0,0.22,True
用户13378,2019-07-21 16:07:00,2019-12-18 21:44:00,0,0,361.48,True
用户13377,2019-07-21 15:33:00,2019-07-21 15:35:00,0,0,0.0,True
用户13376,2019-07-21 15:15:00,2019-07-21 15:15:00,0,0,0.05,True
用户13375,2019-07-21 14:55:00,2019-07-21 14:55:00,0,0,0.0,True
用户13374,2019-07-21 14:40:00,2019-07-21 14:41:00,0,0,19.27,True
用户13373,2019-07-21 13:40:00,2019-09-04 21:34:00,0,0,211.9,True
用户13372,2019-07-21 12:51:00,2019-07-21 12:52:00,0,0,0.92,True
用户13371,2019-07-21 12:44:00,2019-07-21 12:44:00,0,0,0.25,True
用户13370,2019-07-21 11:51:00,2019-07-21 11:54:00,0,0,4.08,True
用户13369,2019-07-21 11:45:00,2019-07-21 11:47:00,0,0,298.23,True
用户13368,2019-07-21 11:42:00,2019-07-21 17:07:00,0,0,0.13,True
用户13367,2019-07-21 11:32:00,2019-08-06 18:01:00,0,0,1325.47,True
用户13366,2019-07-21 10:19:00,2019-07-21 10:20:00,0,0,0.0,True
用户13365,2019-07-21 10:15:00,2020-04-24 11:27:00,0,0,741.88,False
用户13364,2019-07-21 09:57:00,2019-07-21 09:59:00,0,0,117.82,True
用户13363,2019-07-21 09:35:00,2019-07-21 09:36:00,0,0,2.6,True
用户13362,2019-07-21 07:23:00,2019-07-21 09:06:00,0,0,104.87,True
用户13361,2019-07-20 23:51:00,2019-07-20 23:52:00,0,0,0.9,True
用户13360,2019-07-20 23:17:00,2019-07-21 09:58:00,0,0,11.65,True
用户13359,2019-07-20 22:01:00,2019-07-20 22:03:00,0,0,31.07,True
用户13358,2019-07-20 21:25:00,2019-11-07 19:44:00,0,0,22.93,True
用户13357,2019-07-20 21:18:00,2019-07-20 21:18:00,0,0,0.43,True
用户13356,2019-07-20 20:39:00,2019-07-26 19:55:00,0,0,321.8,True
用户13355,2019-07-20 20:32:00,2020-03-08 12:33:00,0,0,174.18,True
用户13354,2019-07-20 20:15:00,2019-07-20 20:16:00,0,0,20.83,True
用户13353,2019-07-20 19:56:00,2019-07-20 19:58:00,0,0,101.95,True
用户13352,2019-07-20 18:52:00,2020-02-26 20:05:00,0,0,654.9,True
用户13351,2019-07-20 18:51:00,2020-02-03 22:48:00,0,0,16.88,True
用户13350,2019-07-20 17:35:00,2019-07-20 17:36:00,0,0,0.48,True
用户13349,2019-07-20 17:33:00,2019-07-20 17:34:00,0,0,4.43,True
用户13348,2019-07-20 17:21:00,2019-07-20 18:36:00,0,0,119.13,True
用户13347,2019-07-20 17:08:00,2019-07-20 17:09:00,0,0,1.2,True
用户13346,2019-07-20 16:32:00,2019-07-20 16:32:00,0,0,0.0,True
用户13345,2019-07-20 16:31:00,2019-07-20 16:32:00,0,0,278.43,True
用户13344,2019-07-20 16:05:00,2019-07-20 22:16:00,0,0,336.08,True
用户13343,2019-07-20 16:00:00,2019-07-20 16:01:00,0,0,125.53,True
用户13342,2019-07-20 15:59:00,2019-07-20 16:05:00,0,0,5.42,True
用户13341,2019-07-20 15:37:00,2019-07-22 21:04:00,0,0,495.53,True
用户13340,2019-07-20 14:59:00,2019-07-20 14:59:00,0,0,338.05,True
用户13339,2019-07-20 14:55:00,2019-07-20 14:55:00,0,0,0.0,True
用户13338,2019-07-20 14:40:00,2019-07-20 23:14:00,0,0,794.42,True
用户13337,2019-07-20 14:35:00,2019-07-20 14:35:00,0,0,0.23,True
用户13336,2019-07-20 13:53:00,2019-07-22 08:11:00,0,0,636.9,True
用户13335,2019-07-20 13:44:00,2020-05-22 16:36:00,3,0,4264.62,False
用户13334,2019-07-20 13:20:00,2019-12-07 15:01:00,2,0,950.52,True
用户13333,2019-07-20 13:16:00,2019-09-10 14:41:00,0,0,1073.92,True
用户13332,2019-07-20 13:12:00,2019-07-20 13:12:00,0,0,0.0,True
用户13331,2019-07-20 12:51:00,2019-07-20 12:52:00,0,0,223.73,True
用户13330,2019-07-20 12:28:00,2019-07-21 05:17:00,0,0,113.33,True
用户13329,2019-07-20 12:27:00,2019-07-22 08:32:00,0,0,874.3,True
用户13328,2019-07-20 12:07:00,2019-07-20 12:07:00,0,0,12.92,True
用户13327,2019-07-20 11:27:00,2019-07-21 19:51:00,0,0,634.12,True
用户13326,2019-07-20 10:57:00,2019-07-20 10:58:00,0,0,0.2,True
用户13325,2019-07-20 10:48:00,2019-07-20 10:49:00,0,0,0.0,True
用户13324,2019-07-20 10:14:00,2019-07-20 10:15:00,0,0,0.0,True
用户13323,2019-07-20 09:57:00,2019-08-10 08:21:00,0,0,867.1,True
用户13322,2019-07-20 09:31:00,2019-07-20 09:35:00,0,0,82.95,True
用户13321,2019-07-20 09:03:00,2019-07-25 10:32:00,0,0,8.97,True
用户13320,2019-07-20 08:36:00,2019-07-23 15:25:00,0,0,386.1,True
用户13319,2019-07-20 05:28:00,2019-07-20 05:29:00,1,0,86.92,True
用户13318,2019-07-20 01:32:00,2019-07-20 01:33:00,0,0,0.1,True
用户13317,2019-07-19 22:25:00,2019-09-26 06:42:00,0,0,318.95,True
用户13316,2019-07-19 21:44:00,2019-07-19 21:44:00,0,0,0.58,True
用户13315,2019-07-19 21:40:00,2019-10-23 22:36:00,1,0,6.07,True
用户13314,2019-07-19 21:00:00,2019-07-19 21:01:00,0,0,20.0,True
用户13313,2019-07-19 20:55:00,2019-08-21 22:25:00,0,0,649.27,True
用户13312,2019-07-19 20:22:00,2019-07-19 20:25:00,0,0,0.0,True
用户13311,2019-07-19 20:11:00,2019-07-19 20:11:00,0,0,0.0,True
用户13310,2019-07-19 20:02:00,2020-06-16 11:02:00,5,1,7937.58,False
用户13309,2019-07-19 19:49:00,2019-07-19 19:51:00,0,0,0.0,True
用户13308,2019-07-19 19:43:00,2019-07-19 19:44:00,0,0,0.22,True
用户13307,2019-07-19 19:27:00,2019-07-19 19:27:00,0,0,17.97,True
用户13306,2019-07-19 19:16:00,2019-07-19 19:18:00,0,0,0.32,True
用户13305,2019-07-19 19:15:00,2019-07-19 19:17:00,0,0,0.0,True
用户13304,2019-07-19 19:06:00,2019-07-19 19:07:00,0,0,3.82,True
用户13303,2019-07-19 18:57:00,2019-08-11 11:23:00,0,0,71.72,True
用户13302,2019-07-19 18:13:00,2019-07-21 09:27:00,0,0,252.53,True
用户13301,2019-07-19 17:53:00,2020-06-02 14:09:00,0,0,40.55,False
用户13300,2019-07-19 17:52:00,2019-10-19 14:11:00,0,0,680.87,True
用户13299,2019-07-19 17:50:00,2019-08-18 22:15:00,1,0,357.12,True
用户13298,2019-07-19 17:38:00,2019-07-19 17:38:00,0,0,0.0,True
用户13297,2019-07-19 17:31:00,2019-07-20 09:43:00,0,0,229.28,True
用户13296,2019-07-19 17:24:00,2019-07-19 17:25:00,0,0,62.05,True
用户13295,2019-07-19 17:19:00,2019-07-19 17:21:00,0,0,213.58,True
用户13294,2019-07-19 16:59:00,2019-07-19 16:59:00,0,0,0.0,True
用户13293,2019-07-19 16:47:00,2020-06-15 08:58:00,2,0,7327.52,False
用户13292,2019-07-19 16:44:00,2019-07-24 10:39:00,0,0,130.83,True
用户13291,2019-07-19 16:31:00,2019-09-08 20:05:00,0,0,0.32,True
用户13290,2019-07-19 16:17:00,2019-07-19 16:17:00,0,0,79.75,True
用户13289,2019-07-19 16:04:00,2019-07-19 16:05:00,0,0,0.0,True
用户13288,2019-07-19 16:04:00,2019-07-21 09:10:00,0,0,188.07,True
用户13287,2019-07-19 15:48:00,2019-07-22 22:00:00,0,0,501.72,True
用户13286,2019-07-19 15:41:00,2019-07-21 10:55:00,0,0,35.97,True
用户13285,2019-07-19 15:35:00,2019-07-19 15:36:00,0,0,0.0,True
用户13284,2019-07-19 15:34:00,2019-07-25 14:17:00,0,0,36.92,True
用户13283,2019-07-19 13:44:00,2019-07-19 13:44:00,0,0,3.0,True
用户13282,2019-07-19 13:38:00,2020-04-07 09:31:00,0,0,112.17,False
